like_id,user_id,cafe_id,Kpopers,JapanLovers,AnimalLovers,Quite,MusicLovers,BookLovers,ArtLovers,ViewsLovers,CoffeeLovers,NonCoffeeLovers,groupsComer,outdoor,Indoor,RetroVintage,MinimalisCafe,IndustrialCafe,ModernCafe,ArtCafe,PetCafe,BooksCafe,24HoursCafe,MeetingCafe,StudyCafe,goodViews,FamilyCafe,CountryFood,Smoking,NonSmoking,Coffee,NonCoffee,GardenCafe,vote
572,852,ChIJ-8lqzk3zaS4Rh2M9FQYV9e4,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1
573,224,ChIJ801wIyb0aS4RLceC1-Ez7HY,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0
574,445,ChIJL_hVP5TzaS4R7xRcTWCjvQY,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0
575,511,ChIJBXQMVOzzaS4RVYIMC8ymGqk,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0
576,869,ChIJMZdo9l7xaS4RX260ajTz9-Q,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1
577,467,ChIJ6SEPNDz3aS4R4vV0JZXzhx8,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1
578,630,ChIJW_4bsXP0aS4RdvVxk8IA3vc,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0
579,318,ChIJn29omlLxaS4R_jLgTKMrEAI,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0
580,191,ChIJQdJl7__1aS4RqGHX18-Mblk,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0
581,673,ChIJYRUKpZTzaS4R23Mg0scMfSA,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1
582,133,ChIJfYemRwX0aS4RdaYdCViX-5U,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0
583,672,ChIJgfpdJw71aS4Rf9HLMDr7GQ8,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
584,294,ChIJWTAQFkf1aS4R5VdtGaOQ60s,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1
585,240,ChIJW_4bsXP0aS4RdvVxk8IA3vc,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,1
586,749,ChIJQdJl7__1aS4RqGHX18-Mblk,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1
587,488,ChIJAQAAADvxaS4RYy8Y43ojJmg,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
588,715,ChIJ1V1pomv0aS4RuKukVVZqrI0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0
589,791,ChIJAQAAADvxaS4RYy8Y43ojJmg,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
590,223,ChIJrxQ45X7xaS4RHH5b8A1WCqQ,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1
591,292,ChIJrxQ45X7xaS4RHH5b8A1WCqQ,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0
592,537,ChIJqT4xjkz2aS4Rchw7cwhotAk,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
593,527,ChIJiRm_8wz3aS4RY177Lp0wIQI,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1
594,413,ChIJgfpdJw71aS4Rf9HLMDr7GQ8,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
595,398,ChIJHxRrAlzxaS4ROnIj33hO9qc,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
596,154,ChIJPyAcAqj2aS4RvmUSW1Spylw,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
597,95,ChIJ8ccilZPzaS4R6FvhaRIeJGM,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0
598,478,ChIJG3_xiybyaS4RQ1Dv5Vaq2uI,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1
599,985,ChIJvQ15L9j1aS4R9Vg1P2V_scw,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
600,253,ChIJ1V1pomv0aS4RuKukVVZqrI0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0
601,61,ChIJr8K9asvzaS4R19qBYn2g1i4,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
602,188,ChIJI552ai_1aS4RcUT9cGVR6yI,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
603,839,ChIJLxBcNEz1aS4Rz-ylGMhisWI,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
604,153,ChIJiw90zcj3aS4RoQA9YivPItA,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
605,157,ChIJQdJl7__1aS4RqGHX18-Mblk,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1
606,210,ChIJa7_Shg7zaS4RvqQKON4lSjQ,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0
607,714,ChIJrXXKvZLxaS4RiAQB48KKHBQ,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
608,607,ChIJsQOmkgj0aS4RHs7WWNfPiZE,1,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1
609,775,ChIJ_2OANZjxaS4RFaJTQ2w8njs,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0
610,306,ChIJwUYPPlDxaS4RQfXf5-zv3Mg,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1
611,441,ChIJ1_Zg-yPzaS4RIwjcrpDXCxA,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0
612,106,ChIJwWb9eQj0aS4Rp0okRO3P3-Y,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1
613,178,ChIJrXXKvZLxaS4RiAQB48KKHBQ,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
614,177,ChIJwUYPPlDxaS4RQfXf5-zv3Mg,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0
615,619,ChIJT5y3Kan2aS4RAOEQECMXGX8,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0
616,402,ChIJ0wJppUjxaS4RowZMZwNYaqY,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1
617,889,ChIJ9XaW1dXzaS4RdYApBrzQ-Q4,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
618,124,ChIJ_2OANZjxaS4RFaJTQ2w8njs,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0
619,944,ChIJ0wJppUjxaS4RowZMZwNYaqY,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1
620,807,ChIJ09d8yrLzaS4RJSpBe3soAK8,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0
621,48,ChIJ_2OANZjxaS4RFaJTQ2w8njs,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0
622,524,ChIJTW1sJjbzaS4R3dLZuM7aRVI,0,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0
623,947,ChIJ1V1pomv0aS4RuKukVVZqrI0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0
624,317,ChIJNVc1Tnj2aS4RJjDPK_m5LPc,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0
625,654,ChIJn29omlLxaS4R_jLgTKMrEAI,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0
626,566,ChIJNVc1Tnj2aS4RJjDPK_m5LPc,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0
627,528,ChIJuzwfzmfxaS4RIQjKYi4wfdc,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1
628,1,ChIJv4twJgX0aS4RPU85z_L9IIo,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1
629,682,ChIJqT4xjkz2aS4Rchw7cwhotAk,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0
630,942,ChIJ1_Zg-yPzaS4RIwjcrpDXCxA,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0
631,787,ChIJYRUKpZTzaS4R23Mg0scMfSA,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0
632,363,ChIJmaMBRFz1aS4RtpAvB4xYGow,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
633,80,ChIJiw90zcj3aS4RoQA9YivPItA,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
634,953,ChIJmfUdzT7xaS4RmC5ZrzudiX4,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1
635,276,ChIJ1V1pomv0aS4RuKukVVZqrI0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0
636,89,ChIJ-8eV1_bzaS4RGcv6l8kxBsE,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1
637,403,ChIJ-WUWgGbxaS4RpyA6ZgEyvSQ,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
638,967,ChIJw19o1YL0aS4RBaSpx6ev-VQ,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
639,768,ChIJqT4xjkz2aS4Rchw7cwhotAk,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0
640,616,ChIJiw90zcj3aS4RoQA9YivPItA,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
641,653,ChIJiw90zcj3aS4RoQA9YivPItA,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
642,586,ChIJ1V1pomv0aS4RuKukVVZqrI0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1
643,451,ChIJGVSN3fnzaS4R3w9qNDpIbjs,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
644,456,ChIJWTAQFkf1aS4R5VdtGaOQ60s,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0
645,921,ChIJv4twJgX0aS4RPU85z_L9IIo,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1
646,776,ChIJxzoGIT_0aS4R-8F9vOO-kzk,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1
647,894,ChIJy7e0JS_0aS4R95MRrols1bk,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1
648,430,ChIJC-Gvr3_zaS4Rn6xyGuAxWDE,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1
649,959,ChIJgw8nWvnxaS4RT17DoeMT93o,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1
650,358,ChIJAQBAgSb0aS4Rpl46Fe8jWqA,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1
651,184,ChIJNVc1Tnj2aS4RJjDPK_m5LPc,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0
652,845,ChIJ0wJppUjxaS4RowZMZwNYaqY,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0
653,808,ChIJwUYPPlDxaS4RQfXf5-zv3Mg,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1
654,139,ChIJHcLzQRLxaS4Rmhp-mn31HRc,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0
655,812,ChIJURGjzivyaS4ROAwJ5HY-wZA,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1
656,825,ChIJg7gmT4DxaS4RCzc0ClyYMGw,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1
657,442,ChIJR-d4u7LzaS4REMccUOjESM4,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1
658,540,ChIJr8K9asvzaS4R19qBYn2g1i4,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0
659,826,ChIJWTAQFkf1aS4R5VdtGaOQ60s,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1
660,5,ChIJQdJl7__1aS4RqGHX18-Mblk,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0
661,708,ChIJp0ZODSz1aS4RdTVv3fRpvPI,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1
662,691,ChIJyxJ9-5r3aS4Rju8Hgurw9ss,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1
663,895,ChIJa7_Shg7zaS4RvqQKON4lSjQ,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0
664,371,ChIJpfTkUJjzaS4RmNzWVlzVBjI,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1
665,970,ChIJGVSN3fnzaS4R3w9qNDpIbjs,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0
666,30,ChIJHcLzQRLxaS4Rmhp-mn31HRc,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0
667,180,ChIJsQOmkgj0aS4RHs7WWNfPiZE,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1
668,647,ChIJLSH8Jz_0aS4R_fiIMX4JkO8,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0
669,878,ChIJW_4P3yfzaS4RgPMpfYJEilQ,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
670,799,ChIJpfTkUJjzaS4RmNzWVlzVBjI,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0
671,735,ChIJZevTJgz1aS4RglNKF1FgdNA,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0
672,293,ChIJa7_Shg7zaS4RvqQKON4lSjQ,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0
673,17,ChIJPyAcAqj2aS4RvmUSW1Spylw,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0
674,873,ChIJGVSN3fnzaS4R3w9qNDpIbjs,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0
675,61,ChIJSSiBI8LxaS4RNNFCSObC2YE,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1
676,628,ChIJmaMBRFz1aS4RtpAvB4xYGow,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
677,981,ChIJETO0FDLxaS4R7rjOTPersaY,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
678,967,ChIJ-WUWgGbxaS4RpyA6ZgEyvSQ,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
679,277,ChIJtX1aSBT0aS4RYeoXrSXRWCY,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
680,787,ChIJUbFWB1vxaS4Rz4bnXgpxEoc,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
681,831,ChIJgw-JUYjxaS4RrEbIUDPCWbQ,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0
682,130,ChIJx_DulDn0aS4Rz1M0qxD0HXc,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
683,395,ChIJmS8JUrT2aS4R99BZY-87klI,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0
684,985,ChIJUbFWB1vxaS4Rz4bnXgpxEoc,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
685,552,ChIJBWSyB_DxaS4RJ-Tmx2YgiWQ,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0
686,381,ChIJx_DulDn0aS4Rz1M0qxD0HXc,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
687,126,ChIJMZdo9l7xaS4RX260ajTz9-Q,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1
688,667,ChIJURGjzivyaS4ROAwJ5HY-wZA,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1
689,398,ChIJR-d4u7LzaS4REMccUOjESM4,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1
690,250,ChIJ8ccilZPzaS4R6FvhaRIeJGM,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0
691,968,ChIJnauaQJP1aS4RDsAu9OYNn-c,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0
692,812,ChIJJ0U1TiD0aS4RS43bPQZK6Dw,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0
693,614,ChIJL_hVP5TzaS4R7xRcTWCjvQY,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1
694,425,ChIJAQBAgSb0aS4Rpl46Fe8jWqA,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1
695,479,ChIJHxRrAlzxaS4ROnIj33hO9qc,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0
696,49,ChIJKQIm3L3zaS4RoPhv_j0rx68,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0
697,55,ChIJf3dvwCT1aS4RHt8NU4_ajeg,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
698,388,ChIJcwgt_yX0aS4R-914aD6UsyU,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
699,935,ChIJZ3frHBX0aS4Rb3PvKlxkrHk,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1
700,413,ChIJT5y3Kan2aS4RAOEQECMXGX8,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
701,694,ChIJURGjzivyaS4ROAwJ5HY-wZA,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
702,336,ChIJq6ca0EjxaS4RfRbksOau540,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0
703,777,ChIJcwgt_yX0aS4R-914aD6UsyU,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0
704,829,ChIJlX0F7przaS4RiylbKJgpq-o,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1
705,54,ChIJ0_F9RMfzaS4R8JtcOyfNnzU,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0
706,428,ChIJmS8JUrT2aS4R99BZY-87klI,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0
707,629,ChIJmfUdzT7xaS4RmC5ZrzudiX4,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1
708,341,ChIJ1V1pomv0aS4RuKukVVZqrI0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0
709,232,ChIJsSyuJj_0aS4RcemBZXiAhYc,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1
710,744,ChIJn29omlLxaS4R_jLgTKMrEAI,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0
711,443,ChIJrxQ45X7xaS4RHH5b8A1WCqQ,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1
712,739,ChIJZ3frHBX0aS4Rb3PvKlxkrHk,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0
713,451,ChIJG3_xiybyaS4RQ1Dv5Vaq2uI,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1
714,315,ChIJL_hVP5TzaS4R7xRcTWCjvQY,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1
715,114,ChIJpfTkUJjzaS4RmNzWVlzVBjI,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1
